video_id,title,channel_name,tanggal,author,komentar,label,komentar_clean,predicted_label
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.545.265.610,dimasady7908,wow tumben,0,wow tumben,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.998.345.267.010,yusuffauzi4286,Mana episode crostrek,0,episode crostrek,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,17.388.255.452.683,Teixeiragupta-g6d,"Keren sekali! Berhasil meraih kemenangan yang sangat besar di 𝘈𝐺𝐔𝑆𝐓𝑂𝙏𝘖, saatnya untuk berlibur mewah ke tempat impian!",1,"keren ! berhasil meraih kemenangan 𝘈𝐺𝐔𝑆𝐓𝑂𝙏𝘖 , berlibur mewah impian !",1
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.545.269.580,CORTEZLarsen,GW pernah sampe meledak nih dipulau jd 45jt 💫💫,0,gw sampe meledak nih dipulau jd 45jt,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.545.270.860,Koswara_0,Bg next review Lexus LFA bg,0,bg next review lexus lfa bg,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.545.272.130,putragunawan5343,Absen dlu ah,0,absen dlu ah,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.545.273.410,DoriaShearer,"Prosesnya sangat cepat, terima kasih kepada PulΛᴜ𝟽𝟽𝟽.",1,"prosesnya cepat , terima kasih pulλᴜ𝟽𝟽𝟽 .",1
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.545.465.750,yazidumarsabillah9422,Jangan lupa sedekah nya bro,0,lupa sedekah nya bro,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.545.792.020,dedysurya2795,tumben mau pake mesin teknologi kuno OHV,0,tumben pake mesin teknologi kuno ohv,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.545.793.320,sangkompiang2531,18:18 air liur nya keluar om😅,0,18:18 air liur nya om,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.545.794.600,PitcherS-n4h,"Ketagihan main di 𝘋𝐄𝘞𝐀𝐃O𝐑𝘈, gacir terus jepe ga ada lawan",1,"ketagihan main 𝘋𝐄𝘞𝐀𝐃o𝐑𝘈 , gacir jepe ga lawan",1
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.545.797.150,BumiHero,Crostrek rekkk,0,crostrek rekkk,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.545.798.420,azyumaazizi,Rada aneh liat brz tanpa sponsor gini😅,0,rada aneh liat brz sponsor gini,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.545.799.690,ferdigerryramadhan6645,bang review mobil umbu gilberthh,0,bang review mobil umbu gilberthh,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.545.800.960,rezamutorif1362,Kenapa mobil2 GD chasis nya ga dipotong2 ganti tubular ya?,0,mobil2 gd chasis nya ga dipotong2 ganti tubular ya ?,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.545.803.600,kukuhenggalpratama2289,nice content,0,nice content,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.545.804.870,akasha8211,"inimah bukan antilag, tapi dastek dastekan",0,"inimah antilag , dastek dastekan",0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.545.806.130,SanchezRaina-b3e,Senang banget bisa dapet rezeki hari ini dari 𝘿E𝘞А𝘿О𝑅𝘼! 😆 😂,1,senang banget dapet rezeki 𝘿e𝘞а𝘿о𝑅𝘼 !,1
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.545.807.400,Felixer2194,"Komen rage bait ""mana Crosstrek nya 😤😡""",0,komen rage bait `` crosstrek nya ``,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.545.808.670,NazilHakim-j6n,Wih Ada Subaru BRZ Driftng Dengan Suara Paling Gokil V8 💨💨💨💨🔥🔥🔥,0,wih subaru brz driftng suara gokil v8,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.545.809.930,SaturninaBaugh,instant spin cuan 𝔹𝑶𝑾𝑶𝟕𝟕 subhanallah langsung,1,instant spin cuan 𝔹𝑶𝑾𝑶𝟕𝟕 subhanallah langsung,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.545.811.200,saputrawidiyanbayu1740,13:53 ucing orange lewat,0,13:53 ucing orange,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.545.812.470,ikmalmuhammad1019,Lagi nunggu crosstrek,0,nunggu crosstrek,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.545.815.000,fxr_alf,Gurih banget emang V8 N/A,0,gurih banget emang v8 n/a,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.546.276.740,rahmatbayu4969,liat aja anjir wkwkwk,0,liat aja anjir wkwkwk,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.911.946.724.980,gogopedia,Dahsyat GD,0,dahsyat gd,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.546.726.360,valleryputra2408,ini yg beberapa kali kalah lawan farel dan akhirnya ganti mobil toh,0,yg kali kalah lawan farel ganti mobil,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,173.882.554.672.768,StephineLuther,Pelayanan di pułαυ777 sangat cepat dan memuaskan.,1,pelayanan pułαυ777 cepat memuaskan .,1
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.546.728.980,anhar888,Marga Mesin Mana Suaranyaaaa ????,0,marga mesin suaranyaaaa ? ? ? ?,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.546.730.380,kanavenasunitha953,𝕄𝘼 𝑵 𝐔 𝑻 8 8...Gachoor parah geeeeess,1,𝕄𝘼 𝑵 𝐔 𝑻 8 8 ... gachoor parah geeeeess,1
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.546.731.670,achmadrizkirizaldhi4204,Mana crosstrack kita bg 😂,0,crosstrack bg,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.546.733.000,hey.ridwan,CROSSTREK JUMAT YE,0,crosstrek jumat ye,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.546.734.270,arunikaproject6746,18:57 bunyi duit duit duit,0,18:57 bunyi duit duit duit,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.998.346.735.720,susilaningtyas3412,Sultan priuk inimah..,0,sultan priuk inimah ..,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.998.346.737.140,muhammadfajaraufarizqi5350,mana nih vid baru,0,nih vid,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,173.882.554.673.842,yansendale9730,Mantap mobilnya,0,mantap mobilnya,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.546.739.740,Gedearya.,Mana cross treak kamiii,0,cross treak kamiii,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.546.741.020,RenoPratama-t6i,Garasi drift kapan pakai v8 juga?,0,garasi drift pakai v8 ?,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.546.742.290,chriewiel,Obel vs farel .. Harta Vs Tahta 😂😂,0,obel vs farel .. harta vs tahta,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.546.746.280,bangidoz4070,Udah tamat nih modifnya😅,0,udah tamat nih modifnya,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.546.747.540,habibiealatas4264,Inilah pribahasa di atas langit masih ada satelit 🙃🙃,0,pribahasa langit satelit,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.546.748.810,agitbagus2747,Gila asli mentok kanan banget ini mobil beuh,0,gila asli mentok kanan banget mobil beuh,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.546.944.610,arifrahmanilhami2637,yhaaa kaga nyimak video coba tonton lagi ziko bilang apa soal mesin,0,yhaaa kaga nyimak video coba tonton ziko bilang mesin,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.547.271.080,DaffaAriaGunawan,Ngerii kali antilag nya🔥🔥,0,ngerii kali antilag nya,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.547.274.350,JunioraAriadi,Gurih2 sedap tembakan nya,0,gurih2 sedap tembakan nya,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.547.275.710,OLEROMENY-u4i,"mobil akbar rais awalnya, ke btx, ke obel ya?",0,"mobil akbar rais , btx , obel ya ?",0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.547.277.060,pecinta_dexlite,"buat geber 2kd/2gd sabi tu, langsung jadi genset hajatan",0,"geber 2kd/2gd sabi tu , langsung genset hajatan",0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.547.278.430,gustuindra9873,Saya suka suara mobil/motor yg berisik,0,suka suara mobil/motor yg berisik,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.739.084.747.280.350,MIAW4DKERENABIS,gila di kasih lagi dan lagi menang terus ini mah main cuman di MIAW4D,1,gila kasih menang mah main cuman miaw4d,1
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.547.281.660,adulmanap3026,Bang ke rumah akang mv ♥️,0,bang rumah akang mv,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.547.284.300,TUYUL_RACING,bang review pick up lbwk dong awoakwoakw,0,bang review pick up lbwk awoakwoakw,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.547.285.670,SochoaJslade-g9u,"bisa pula saya rasanya maxwinn itu gimana, memanglah asian bngt hari ini kakak sekaligus harus coba bermain di sini 🤑 𝐖𝐄𝐓𝐎𝐍𝟖𝟖 🤑",1,"maxwinn gimana , memanglah asian bngt kakak coba bermain 𝐖𝐄𝐓𝐎𝐍𝟖𝟖",1
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.547.287.000,EbiiFuu,ada yang tau tier turnamen drifter dari yang pemula sampe yang pro ?,0,tau tier turnamen drifter pemula sampe pro ?,1
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.547.288.310,FahmiEmbaFT,"Ko videonya ga ada suaranya di Hp gue, klow video lain ada 😢",0,"ko videonya ga suaranya hp gue , klow video",0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,173.899.834.728.978,ruangsuaramu,kapan yaa punya mobil,0,yaa mobil,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.547.291.100,HyeBright,aku malam ini klaim 𝐁𝕆𝕎Ø７𝟳 master rezeki,1,malam klaim 𝐁𝕆𝕎ø７𝟳 master rezeki,1
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,173.882.554.729.246,NoviaprianPratama,ASC punya nih 😊,0,asc nih,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.547.293.730,dulerarachman7037,Obell siapa dah bbangg ..,0,obell dah bbangg ..,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.547.295.000,muhiqbalmubarok6318,Akhirnyaaa,0,akhirnyaaa,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.547.296.320,ANDALOST,Wahh pantes anaknya Ahmad sahroni😅,0,wahh pantes anaknya ahmad sahroni,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.998.347.620.340,nepasuhartawa0388,Kok nggak upload ya?,0,nggak upload ya ?,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.998.347.622.120,dadoscoitus7892,Ga upload hari Jumat sore tuh Kya ada yang aneh😂,0,ga upload jumat sore tuh kya aneh,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.547.623.550,Sobrienjackson-l4c,Berasa dapat maxwin habis ❤️‍🔥 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 ❤️‍🔥  gacor habis,1,berasa maxwin habis 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 gacor habis,1
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.547.624.950,LoyolaDlabantu-q1i,"Main lagi di 𝘈𝘎𝙐𝙎T𝙊T𝐎, siapa tau rezeki datang lagi!",1,"main 𝘈𝘎𝙐𝙎t𝙊t𝐎 , tau rezeki !",1
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.547.626.330,ozisya1156,"Tetep nonton, walaupun ga ngerti mobil",0,"tetep nonton , ga ngerti mobil",0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.547.627.720,Rsabadoondi-w5c,"Ga ada lawan sih, 𝘋𝐄𝘞𝐀𝐃O𝐑𝘈 mekswin",1,"ga lawan sih , 𝘋𝐄𝘞𝐀𝐃o𝐑𝘈 mekswin",1
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.547.629.080,richoprasetiyo228,Emang harus sih upload seminggu dua kali btw,0,emang sih upload seminggu kali btw,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.547.630.860,babbytwins25,Kapan GD pake mesin LS,0,gd pake mesin ls,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.547.632.250,reckcuy,Ls 3 for dipo 🎉,0,ls 3 for dipo,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.547.633.600,shakirinsaerah5623,Malaysia brooo,0,malaysia brooo,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.547.636.300,MrRSauce,Fueled by R Sauce E85,0,fueled by r sauce e85,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.547.637.630,PrustyHamelin-r9k,"Rezeki hari ini datang terus dari 𝘈𝘎𝑈𝙎𝘛𝙊𝐓O,senang banget rasanya!",1,"rezeki 𝘈𝘎𝑈𝙎𝘛𝙊𝐓o , senang banget !",1
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.547.638.930,justingrasio3967,Gokill rata kanan,0,gokill kanan,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.547.640.280,anp6301,Berasa denger suara mobil NASCAR😂,0,berasa denger suara mobil nascar,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.547.641.610,galerimonalisa6384,Bang kapan crosstrek jadi bang,0,bang crosstrek bang,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.547.646.920,muhammadbektibahrony6496,Bang...ajarin cara nge drift dongg..😁,0,bang ... ajarin nge drift dongg ..,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.547.837.570,SuwarniSarno-jf3jd,dah terbukti om,0,dah terbukti om,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.548.206.270,inigabutchannel9054,Sekolah aja udah ada ko sekolah drifter,0,sekolah aja udah ko sekolah drifter,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.548.207.590,muhammadbektibahrony6496,@inigabutchannel9054  dimana bang,0,dimana bang,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.548.543.690,singgihprasetya7293,"Wehh set up remnya suicid* gitu, kukira inline 😢",0,"wehh set up remnya suicid * gitu , kukira inline",0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.548.545.050,marcellchannel4510,mobil impian,0,mobil impian,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.548.546.400,MetinErsen-r3m,gila BOOM kebagian 𝐵ØԜØ𝟟𝟟 spin 10rb,1,gila boom kebagian 𝐵øԝø𝟟𝟟 spin 10rb,1
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.548.549.250,ridho.h.f,Crosstrek mana bang,0,crosstrek bang,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.548.550.670,oji4029,Nice banget bang,0,nice banget bang,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.548.552.030,BagusCahyo-n9f,Halo bang🗿,0,halo bang,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.548.553.350,EdipMustafa-h4p,alhamdulillah aku kena dough В𝒪Ꮤ𝒪𝟩𝟩 250k bobol,1,alhamdulillah kena dough в𝒪ꮤ𝒪𝟩𝟩 250k bobol,1
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.548.556.080,NurzamanBari-m6r,𝘈𝘎𝑈𝙎𝘛𝙊𝐓O tiap maen pasti ada aja jepe-nya,1,𝘈𝘎𝑈𝙎𝘛𝙊𝐓o maen aja jepe-nya,1
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,173.882.554.855.869,rifaldikurnia2547,Gila gahar gini suara v8,0,gila gahar gini suara v8,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.911.948.560.550,Langpeters-c8g,"Ga ada lawan sih, 𝘋𝐄𝘞𝐀𝐃O𝐑𝘈 maxwin",1,"ga lawan sih , 𝘋𝐄𝘞𝐀𝐃o𝐑𝘈 maxwin",1
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.548.561.860,yunusyurbiiman9783,"di atas sultan masih ada sultan,",0,"sultan sultan ,",0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.548.563.190,kingboyeridn,Bau bau brziko bakalan upgrade,0,bau bau brziko upgrade,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.998.348.566.010,iqbalputra774,Bang dah jumat nih,0,bang dah jumat nih,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.548.567.310,Suwandi-k2p,Bang s15 nya bang kontenin lgi,0,bang s15 nya bang kontenin lgi,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.548.568.620,GuldenSevda,"Prosesnya sangat mudah diikuti, terima kasih kepada pulαυ777.",1,"prosesnya mudah diikuti , terima kasih pulαυ777 .",1
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.911.948.570.030,Lapootustrauss-z7u,"𝘋𝐄𝘞𝐀𝐃O𝐑𝘈, beneran gacor",1,"𝘋𝐄𝘞𝐀𝐃o𝐑𝘈 , beneran gacor",1
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.548.964.150,RNG_aken,Keren bang,0,keren bang,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.548.965.540,RAMONForman,IYA EMG MANTAP BRO  𝓅𝓊𝓁𝒶𝓊𝟩𝟩𝟩𝓉𝑒𝓇𝒷𝒶𝒾𝓀𝓈  LGSG CARI AZ,1,iya emg mantap bro 𝓅𝓊𝓁𝒶𝓊𝟩𝟩𝟩𝓉𝑒𝓇𝒷𝒶𝒾𝓀𝓈 lgsg cari az,1
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.548.966.850,erdeeswe,kepo bgt ama lampu sein blkg yg katanya keren😢😢,0,kepo bgt ama lampu sein blkg yg keren,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.548.968.140,egaprayoga1446,Tetangga be like : hadeeh ngapain lagi tuh si ziko? wkwkwk,0,tetangga be like : hadeeh ngapain tuh si ziko ? wkwkwk,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.548.970.790,Lourenovalaki-n8q,"Langsung tarik semua kemenangan dari 𝘈𝘎𝙐𝙎T𝙊T𝐎, buat liburan!",1,"langsung tarik kemenangan 𝘈𝘎𝙐𝙎t𝙊t𝐎 , liburan !",1
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.548.973.410,ikwansuhermawan7066,Crosstrek mana bang😭,0,crosstrek bang,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,173.908.474.897.524,Nga_ntuk,punya anaknya crazy rich tanjung priokk 🤣🤣,0,anaknya crazy rich tanjung priokk,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.548.977.920,teamChing-l3h,"Tiap hari ada aja hal baru di 𝘈𝐺𝐔𝑆𝐓𝑂𝙏𝘖, bikin penasaran dan excited terus!",1,"aja 𝘈𝐺𝐔𝑆𝐓𝑂𝙏𝘖 , bikin penasaran excited !",1
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.998.348.979.330,MrAridanang,Mentok kanan💥,0,mentok kanan,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.548.980.700,lil_sleep13,gua dengernya headset berasa suara mesin 4 rotor,0,gua dengernya headset berasa suara mesin 4 rotor,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.548.981.970,muhammaderlangga6444,bapak nya obel ahmad sahroni kwwkkw,0,nya obel ahmad sahroni kwwkkw,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.548.983.280,Herianto-lr8eb,Klo mau liat mobilnya di kostrad cipulir,0,klo liat mobilnya kostrad cipulir,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.548.988.780,panggil_bayu,JUMAT UP CROSTREK,0,jumat up crostrek,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.998.348.990.440,arifin_kece2877,Kok kemaren gk up?,0,kemaren gk up ?,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.549.361.650,Williampatrick__,Brzz asli ganteng banget,0,brzz asli ganteng banget,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.998.349.363.430,adiwicaksono6389,Brz punya anak fitra eri kapan jadi,0,brz anak fitra eri,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.549.367.380,sponsbobu-885,mobilnya farel blum ada ya?,0,mobilnya farel blum ya ?,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.549.368.660,SerpilAdem-n1z,tadi pagi kena duit Β 𝐎 𝐖 𝕆 𝟩 𝟕 20k keturahan,1,pagi kena duit β 𝐎 𝐖 𝕆 𝟩 𝟕 20k keturahan,0
